Stn Id,Stn Name,CIMIS Region,Date,Jul,ETo (in),qc,Precip (in),qc,Sol Rad (Ly/day),qc,Avg Vap Pres (mBars),qc,Max Air Temp (F),qc,Min Air Temp (F),qc,Avg Air Temp (F),qc,Max Rel Hum (%),qc,Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Dew Point (F),qc,Avg Wind Speed (mph),qc,Wind Run (miles),qc,Avg Soil Temp (F),qc
47,Brentwood,San Francisco Bay,12/15/2019,349,0.09, ,0, ,259, ,6.5, ,65.4, ,47.2, ,54.2, ,52, ,32, ,45, ,33.4, ,5.7, ,135.8, ,52.6, 
47,Brentwood,San Francisco Bay,12/16/2019,350,0.07, ,0, ,262, ,5.9, ,65.5, ,41.9, ,51.7, ,53, ,29, ,45, ,31.1, ,3.7, ,89, ,50, 
47,Brentwood,San Francisco Bay,12/17/2019,351,0.06, ,0, ,170, ,6.2, ,61.5, ,41.8, ,50.3, ,55, ,43, ,50, ,32.4, ,3.2, ,76.9, ,48.8, 
47,Brentwood,San Francisco Bay,12/18/2019,352,0.06, ,0.02, ,104, ,8, ,64.3, ,48.2, ,55.2, ,55, ,49, ,54, ,38.8, ,5.1, ,121.8, ,50.3, 
47,Brentwood,San Francisco Bay,12/19/2019,353,0.04, ,0, ,123, ,8.3, ,68.1, ,49.5, ,55.6, ,57, ,50, ,55, ,39.6, ,2.9, ,68.6, ,52.1, 
47,Brentwood,San Francisco Bay,12/20/2019,354,0.05, ,0.01, ,123, ,7.6, ,66.3, ,47.2, ,53.7, ,58, ,48, ,54, ,37.6, ,2.5, ,59, ,51.3, 
47,Brentwood,San Francisco Bay,12/21/2019,355,0.04, ,0, ,85, ,7.3, ,61.2, ,47.1, ,52.5, ,56, ,52, ,54, ,36.3, ,2.4, ,57.4, ,50.5, 
47,Brentwood,San Francisco Bay,12/22/2019,356,0.05, ,0.17,H,91, ,7.7, ,63.1, ,43.9, ,53.1, ,58, ,52, ,56, ,37.8, ,4, ,96.5, ,50.2, 
47,Brentwood,San Francisco Bay,12/23/2019,357,0.07, ,0.02,H,191, ,7.2, ,64.4, ,43, ,51.8, ,59, ,42, ,55, ,36, ,5, ,120.3, ,49.5, 
47,Brentwood,San Francisco Bay,12/24/2019,358,0.06, ,0, ,177, ,6.8, ,62.7, ,39.7, ,51.4, ,61, ,42, ,53, ,34.7, ,3.2, ,77, ,47.7, 
47,Brentwood,San Francisco Bay,12/25/2019,359,0.07, ,0, ,132, ,7.6, ,56.7, ,48.7, ,52.4, ,59, ,54, ,57, ,37.4, ,8.2, ,196.7, ,49, 
47,Brentwood,San Francisco Bay,12/26/2019,360,0.12, ,0, ,260, ,5.9, ,63.2, ,47.5, ,54.1, ,55, ,28, ,41, ,31, ,8.6, ,205.3, ,48.5, 
47,Brentwood,San Francisco Bay,12/27/2019,361,0.09, ,0, ,261, ,5.2, ,66.6, ,41.9, ,52.8, ,51, ,26, ,38, ,28, ,4.6, ,111.3, ,47.1, 
47,Brentwood,San Francisco Bay,12/28/2019,362,0.08, ,0, ,259, ,5.9, ,64.9, ,37.9, ,50.9, ,59, ,31, ,47, ,31.3, ,4.1, ,98.2, ,46.1, 
47,Brentwood,San Francisco Bay,12/29/2019,363,0.05, ,0.11, ,92, ,7.6, ,58.6, ,44.6, ,52, ,61, ,51, ,57, ,37.3, ,4.9, ,117.7, ,47.2, 
47,Brentwood,San Francisco Bay,12/30/2019,364,0.09, ,0, ,257, ,7.7, ,67.9, ,47.4, ,56.8, ,58, ,36, ,49, ,37.6, ,5.9, ,141.1, ,49, 
47,Brentwood,San Francisco Bay,12/31/2019,365,0.08, ,0, ,243, ,7.3, ,69.1, ,45.8, ,54.9, ,59, ,35, ,50, ,36.6, ,4.3, ,103.8, ,48.3, 
47,Brentwood,San Francisco Bay,1/1/2020,1,0.07, ,0, ,196, ,7.7, ,71.1,Y,45.1, ,55.4, ,66, ,40, ,51, ,37.7, ,3.6, ,86.4, ,48.9, 
